post id,condition:,cylinders:,drive:,fuel:,odometer:,title status:,transmission:,type:,Ad Date,price,Make,Model,Year,Scraped on,Ad Age (days),Page,paint color:,vin:
7749174367,,,fwd,gas,141776,clean,automatic,wagon,2024-05-21,8495,Volkswagen,VW Jetta SportWagen,2013,2024-06-03,13,,red,3VWPP7AJ5DM644345
7749025873,,4 cylinders,fwd,gas,79262,clean,automatic,sedan,2024-05-20,9500,Volkswagen,Jetta,2017,2024-06-03,14,,,3VW2B7AJ1HM280925
7748949357,,,fwd,gas,13790,clean,automatic,sedan,2024-05-20,16450,VOLKSWAGEN,JETTA,2020,2024-06-03,14,,black,3VWC57BU2LM085526
7748379750,,4 cylinders,fwd,gas,73028,clean,manual,sedan,2024-05-18,10995,Volkswagen,Jetta 1.4T S,2017,2024-06-03,16,,white,3VW167AJ3HM277993
7748305251,excellent,4 cylinders,4wd,gas,35346,clean,automatic,sedan,2024-05-18,17222,Volkswagen,Jetta SE,2019,2024-06-03,16,,custom,3VWC57BU7KM122648
7748287997,,,fwd,gas,134825,clean,automatic,sedan,2024-05-18,7495,Volkswagen,VW Jetta,2010,2024-06-03,16,,silver,3VWRZ7AJ4AM163615
7748265853,good,5 cylinders,fwd,gas,141000,clean,other,sedan,2024-05-18,4600,Volkswagen,Jetta,2007,2024-06-03,16,,grey,
7747989814,,,fwd,gas,75443,clean,automatic,sedan,2024-05-17,,Volkswagen,VW JETTA,2019,2024-06-03,17,,white,3VWCB7BU8KM174007
7747942443,excellent,4 cylinders,fwd,gas,54877,clean,automatic,sedan,2024-05-17,16995,Volkswagen,Jetta,2019,2024-06-03,17,,silver,3VWE57BU0KM229954
7747932497,excellent,4 cylinders,fwd,gas,103503,clean,automatic,sedan,2024-05-17,11779,Volkswagen,Jetta,2019,2024-06-03,17,,,3VWC57BU7KM275000
7747883142,excellent,4 cylinders,fwd,gas,33903,clean,automatic,sedan,2024-05-17,17695,Volkswagen,Jetta,2021,2024-06-03,17,,,3VWC57BUXMM002538
7747682599,salvage,4 cylinders,rwd,gas,87000,parts only,manual,sedan,2024-05-16,1650,VOLKSWAGEN,JETTA,2000,2024-06-03,18,,black,
7747638041,,,,gas,106070,clean,automatic,sedan,2024-05-16,11950,VOLKSWAGEN,JETTA,2017,2024-06-03,18,,white,3VW4T7AJ1HM350560
7747353135,good,4 cylinders,fwd,gas,141000,salvage,automatic,sedan,2024-05-15,5400,volkswagen,jetta,2012,2024-06-03,19,,red,
7747305784,excellent,4 cylinders,fwd,gas,61000,clean,automatic,sedan,2024-05-15,18500,volkswagen,jetta,2019,2024-06-03,19,,grey,
7747264045,,,,gas,36000,clean,automatic,,2024-05-15,1500,volkswagen,jetta,2021,2024-06-03,19,,,
7747255759,,,fwd,gas,65358,clean,automatic,sedan,2024-05-15,14952,VOLKSWAGEN,JETTA,2021,2024-06-03,19,,white,3VWC57BU0MM016710
7747190272,excellent,4 cylinders,fwd,gas,95618,clean,automatic,sedan,2024-05-15,,Volkswagen,Jetta,2015,2024-06-03,19,,blue,3VW2K7AJ6FM414101
7746573155,excellent,4 cylinders,fwd,gas,50551,clean,manual,sedan,2024-05-13,17498,Volkswagen,Jetta,2019,2024-06-03,21,,black,3VWN57BU8KM118309
7746569433,excellent,4 cylinders,fwd,gas,30847,clean,automatic,sedan,2024-05-13,19488,Volkswagen,Jetta,2019,2024-06-03,21,,white,3VWC57BU9KM124210
7746549562,excellent,4 cylinders,fwd,gas,66500,clean,automatic,sedan,2024-05-13,7000,volkswagen,jetta,2015,2024-06-03,21,,grey,3VW2K7AJXFM227184
7745807007,,4 cylinders,fwd,gas,69287,clean,automatic,sedan,2024-05-10,14995,Volkswagen,Jetta SE,2019,2024-06-03,24,,silver,3VWC57BU2KM187004
7745658449,like new,4 cylinders,,gas,80065,clean,automatic,sedan,2024-05-10,13000,Volkswagen,Jetta,2019,2024-06-03,24,,silver,3VWC57BU7KM265437
7745220463,good,5 cylinders,fwd,gas,122000,salvage,automatic,sedan,2024-05-09,4100,volkswagen,jetta,2011,2024-06-03,25,,black,
7745214556,,5 cylinders,,gas,120621,clean,automatic,wagon,2024-05-09,7000,Volkswagen,Jetta SportWagen,2011,2024-06-03,25,,,3VWPZ7AJ7BM707839
7745097642,like new,,,gas,27000,clean,automatic,sedan,2024-05-08,18500,volkswagen,jetta,2021,2024-06-03,26,,black,
7744940172,,,,gas,130157,clean,automatic,other,2024-05-08,6495,VOLKSWAGEN,JETTA,2009,2024-06-03,26,,,3VWJZ71K09M141581
7744779265,like new,,,gas,79352,clean,automatic,,2024-05-07,9900,volkswagen,jetta,2010,2024-06-03,27,,,
7744760199,good,4 cylinders,4wd,gas,171000,clean,automatic,sedan,2024-05-07,3500,volkswagen,jetta,2006,2024-06-03,27,,silver,
7744715129,excellent,4 cylinders,fwd,gas,158038,clean,automatic,sedan,2024-05-07,4500,Volkswagen,Jetta Jetta/S,2012,2024-06-03,27,,brown,3VW2K7AJ6CM352730
7744607120,excellent,4 cylinders,fwd,diesel,262200,clean,manual,wagon,2024-05-07,5800,volkswagen,jetta,2005,2024-06-03,27,,silver,
7744532110,good,4 cylinders,fwd,diesel,268000,clean,automatic,wagon,2024-05-07,2500,volkswagen,jetta sportswagen tdi,2012,2024-06-03,27,,black,
7744453986,good,5 cylinders,fwd,gas,110300,salvage,automatic,sedan,2024-05-06,5800,volkswagen,jetta,2009,2024-06-03,28,,white,
7743736680,,,fwd,gas,119009,clean,automatic,sedan,2024-05-04,10995,Volkswagen,VW JETTA,2019,2024-06-03,30,,white,3VWC57BU6KM131843
7743653893,excellent,4 cylinders,fwd,gas,24766,clean,manual,sedan,2024-05-04,18980,Volkswagen,Jetta,2021,2024-06-03,30,,silver,3VWN57BU8MM102095
7750630889,excellent,6 cylinders,4wd,diesel,61200,clean,automatic,SUV,2024-05-25,24500,Volkswagen,Touareg TDI Lux,2016,2024-06-03,9,,black,
7750405885,excellent,6 cylinders,4wd,gas,112000,clean,automatic,SUV,2024-05-24,9999,Volkswagen,Touareg,2011,2024-06-03,10,,black,WVGFF9BP1BD002550
7748379703,,6 cylinders,4wd,gas,132144,clean,automatic,SUV,2024-05-18,10995,Volkswagen,Touareg VR6 Lux,2012,2024-06-03,16,,grey,WVGEF9BPXCD011521
7753420406,like new,8 cylinders,,gas,12875,clean,automatic,coupe,2024-06-03,199998,FERRARI,488 GTB,2016,2024-06-03,0,,silver,
7753117356,,,,gas,18000,rebuilt,other,,2024-06-02,170000,Ferrari,F12,2014,2024-06-03,1,,,
7752391486,,,,gas,9727,clean,manual,,2024-05-31,29999,Ferrari,Daytona Spyder 365 gtb,1968,2024-06-03,3,,,
7751966076,excellent,8 cylinders,rwd,gas,38000,clean,automatic,coupe,2024-05-29,115000,ferrari,f430,2005,2024-06-03,5,,red,ZFFEW58AX50141892
7751959799,like new,8 cylinders,rwd,gas,19600,clean,manual,coupe,2024-05-29,169000,ferrari,f430,2006,2024-06-03,5,,grey,
7750632595,like new,8 cylinders,rwd,gas,24000,clean,automatic,convertible,2024-05-25,129900,Ferrari,430,2007,2024-06-03,9,,black,
7750579689,,,rwd,other,77672,clean,automatic,other,2024-05-25,,FERRARI,458 SPIDER,2015,2024-06-03,9,,red,ZFF68NHA9F0209874
7750507753,,,,gas,21000,clean,manual,,2024-05-25,109000,ferrari,360 modena,2000,2024-06-03,9,,,
7750130275,,,,,36435,clean,other,coupe,2024-05-24,75950,Ferrari,360 Modena,1999,2024-06-03,10,,grey,ZFFYR51AXX0118078
7750004166,new,,,other,111111,parts only,other,,2024-05-23,38999,Ferrari,Daytona 365 GTB,1968,2024-06-03,11,,,
7750001904,,,,gas,1234,parts only,other,,2024-05-23,5499,FERRARI,DAYTONA SPYDER,1971,2024-06-03,11,,,
7749503303,excellent,8 cylinders,,gas,12456,clean,automatic,convertible,2024-05-22,119970,Ferrari,360 Spider,2002,2024-06-03,12,,,ZFFYT53AX20127189
7749364200,fair,4 cylinders,rwd,gas,7777,clean,manual,convertible,2024-05-21,103500,Ferrari,250 spider,1961,2024-06-03,13,,,
7749040419,like new,8 cylinders,,hybrid,3221,clean,automatic,coupe,2024-05-20,499998,FERRARI,SF90 STRADALE,2021,2024-06-03,14,,red,
7748044181,salvage,8 cylinders,rwd,gas,12500,salvage,automatic,coupe,2024-05-17,115000,ferrari,458 italia,2011,2024-06-03,17,,custom,
7747780833,like new,12 cylinders,rwd,gas,1,clean,manual,coupe,2024-05-17,380000,Ferrari,512TR,1994,2024-06-03,17,,red,
7746556810,good,8 cylinders,rwd,gas,26093,clean,manual,,2024-05-13,239900,Ferrari,360 Challenge,2004,2024-06-03,21,,custom,ZFFDU57A440134406
7746556267,good,8 cylinders,rwd,gas,3737,clean,automatic,coupe,2024-05-13,224900,Ferrari,Roma,2021,2024-06-03,21,,custom,ZFF98RNA1M0267936
7746553201,good,12 cylinders,rwd,gas,19420,clean,other,coupe,2024-05-13,124900,Ferrari,612,2008,2024-06-03,21,,custom,ZFFJB54A680159858
7746539934,good,8 cylinders,rwd,gas,10107,clean,other,convertible,2024-05-13,139900,Ferrari,F430,2007,2024-06-03,21,,custom,ZFFEW59A770154939
7744860733,like new,8 cylinders,,gas,12875,clean,automatic,coupe,2024-05-08,199998,FERRARI,488 GTB,2016,2024-06-03,26,,silver,
7743949487,like new,8 cylinders,,hybrid,3221,clean,automatic,coupe,2024-05-05,499998,FERRARI,SF90 STRADALE,2021,2024-06-03,29,,red,
7753260455,,,,gas,89000,clean,automatic,,2024-06-02,38000,rolls,royce,1972,2024-06-03,1,,,
7752970083,excellent,12 cylinders,,gas,14000,clean,automatic,,2024-06-01,194888,rolls-royce,wraith,2017,2024-06-03,2,,black,
7752722324,,12 cylinders,rwd,gas,16067,clean,automatic,coupe,2024-06-01,179950,Rolls-Royce,Phantom Coupe,2010,2024-06-03,2,,blue,SCA683C59AUX32172
7752651733,like new,12 cylinders,,gas,38592,clean,automatic,sedan,2024-05-31,149950,ROLLS,ROYCE GHOST,2017,2024-06-03,3,,white,
7752040723,,12 cylinders,,gas,10062,clean,automatic,SUV,2024-05-30,314950,Rolls-Royce,Cullinan,2022,2024-06-03,4,,white,SLATV4C07NU209521
7751016729,like new,12 cylinders,,gas,29900,clean,automatic,,2024-05-27,179000,rolls-royce,wraith,2018,2024-06-03,7,,black,
7750652944,excellent,8 cylinders,,gas,113000,clean,automatic,sedan,2024-05-25,13500,rolls-royce,silver spirit,1986,2024-06-03,9,,custom,
7750469481,,12 cylinders,rwd,gas,51890,clean,automatic,coupe,2024-05-25,169950,Rolls-Royce,Wraith,2017,2024-06-03,9,,grey,SCA665C56HUX86802
7750418743,excellent,8 cylinders,rwd,gas,75000,clean,automatic,sedan,2024-05-25,18500,rolls,royce silver spur,1989,2024-06-03,9,,blue,
7750360397,like new,12 cylinders,rwd,gas,5600,clean,automatic,sedan,2024-05-24,330000,Rolls Royce,Phantom RR11,2018,2024-06-03,10,,purple,SCA687S50JU104624
7749974407,new,,,gas,30000,clean,automatic,coupe,2024-05-23,50000,rolls-royce,wraith,2018,2024-06-03,11,,white,
7749973226,new,,,gas,15000,clean,automatic,SUV,2024-05-23,50000,Rolls Royce,Cullinan,2021,2024-06-03,11,,custom,
7749662200,like new,8 cylinders,rwd,gas,20988,clean,automatic,sedan,2024-05-22,28500,Rolls Royce,Silver Spur,1985,2024-06-03,12,,black,SCAZN42A9FCX12205
7749541362,excellent,12 cylinders,4wd,gas,21000,clean,automatic,SUV,2024-05-22,309000,Rolls-Royce,Cullinan Starlight,2021,2024-06-03,12,,,SLATV4C06MU208004
7749391549,new,other,,gas,22000,clean,automatic,coupe,2024-05-22,50000,rolls-royce,wraith,2018,2024-06-03,12,,white,
7749380289,,,,gas,38725,clean,automatic,,2024-05-21,89999,Rolls Royce,Phantom,2005,2024-06-03,13,,,
7749363902,fair,8 cylinders,rwd,gas,60000,clean,automatic,,2024-05-21,129000,Rolls Royce,Silver Cloud,1964,2024-06-03,13,,,
7747749241,,,,gas,68997,clean,automatic,,2024-05-16,7950,rolls,royce silver spur,1982,2024-06-03,18,,,
7747662711,like new,8 cylinders,rwd,gas,23815,clean,automatic,sedan,2024-05-16,29750,rolls-royce,silver spirit,1989,2024-06-03,18,,silver,
7747660108,like new,8 cylinders,rwd,gas,36855,clean,automatic,sedan,2024-05-16,29750,Rolls Royce,Silver Spur,1996,2024-06-03,18,,silver,SCAZN11C6TCX57471
7746790544,,12 cylinders,rwd,gas,13175,clean,automatic,convertible,2024-05-14,224950,Rolls-Royce,Dawn,2016,2024-06-03,20,,black,SCA666D59GU102280
7746555687,good,12 cylinders,rwd,gas,21375,clean,automatic,coupe,2024-05-13,189900,Rolls-Royce,Wraith,2017,2024-06-03,21,,black,SCA665C54HUX86703
7746540466,good,12 cylinders,rwd,gas,36310,clean,automatic,sedan,2024-05-13,139900,Rolls-Royce,Ghost Series II,2017,2024-06-03,21,,silver,SCA664S59HUX54180
7744797351,,,rwd,gas,74000,clean,automatic,sedan,2024-05-07,11500,Rolls Royce,Silver Spirit,1981,2024-06-03,27,,grey,
7744212502,good,6 cylinders,rwd,gas,43994,clean,manual,,2024-05-06,79995,Rolls Royce,,1930,2024-06-03,28,,,W2360M221
7751032227,,10 cylinders,rwd,gas,4001,clean,automatic,convertible,2024-05-27,273950,Lamborghini,Huracan EVO,2021,2024-06-03,7,,red,ZHWUT5ZF2MLA16342
7750799490,like new,12 cylinders,4wd,gas,6578,clean,automatic,coupe,2024-05-26,699998,LAMBORGHINI,AVENTADOR SVJ,2019,2024-06-03,8,,blue,
7750799257,like new,12 cylinders,4wd,gas,29092,clean,automatic,coupe,2024-05-26,599998,LAMBORGHINI,AVENTADOR SVJ,2019,2024-06-03,8,,blue,
7750765716,,8 cylinders,,gas,26589,clean,automatic,SUV,2024-05-26,189950,Lamborghini,Urus,2019,2024-06-03,8,,white,ZPBUA1ZL3KLA06094
7749636780,,10 cylinders,rwd,gas,8308,clean,automatic,convertible,2024-05-22,177950,Lamborghini,Huracan,2022,2024-06-03,12,,custom,ZHWUT5ZF5NLA18815
7749576653,excellent,,4wd,gas,12332,clean,automatic,SUV,2024-05-22,199990,Lamborghini,Urus* HIGH GLOSS STYLE PACKAGE *,2019,2024-06-03,12,,red,ZPBUA1ZL8KLA04356
7748160401,,10 cylinders,,gas,29863,clean,automatic,convertible,2024-05-18,99950,Lamborghini,Gallardo,2008,2024-06-03,16,,yellow,ZHWGU22T48LA06037
7747484664,,,,gas,33000,clean,automatic,,2024-05-16,118500,lamborghini,gallardo,2006,2024-06-03,18,,,
7746982462,like new,10 cylinders,4wd,gas,17921,clean,other,coupe,2024-05-14,205000,lamborghini,huracan,2015,2024-06-03,20,,grey,ZHWUC1ZF3FLA02946
7746942939,like new,12 cylinders,4wd,gas,4183,clean,automatic,convertible,2024-05-14,899998,LAMBORGHINI,AVENTADOR SVJ ROADSTER,2021,2024-06-03,20,,orange,
7746559935,good,,4wd,gas,37069,clean,other,convertible,2024-05-13,104900,Lamborghini,Gallardo,2008,2024-06-03,21,,white,ZHWGU22T88LA06963
7745817047,like new,10 cylinders,,gas,29000,salvage,automatic,convertible,2024-05-10,119000,lamborghini,gallardo,2013,2024-06-03,24,,,
7744752463,like new,8 cylinders,,gas,15845,clean,manual,,2024-05-07,19500,lamborghini,diablo,2024,2024-06-03,27,,,
7743945104,like new,8 cylinders,4wd,gas,15250,clean,automatic,SUV,2024-05-05,219998,LAMBORGHINI,URUS,2021,2024-06-03,29,,yellow,
7753343288,,8 cylinders,fwd,gas,18726,clean,automatic,other,2024-06-03,23970.00,Jaguar,XK8,1997,2024-06-03,0,,custom,SAJGX2749VC007986
7753271712,,8 cylinders,rwd,gas,83500,salvage,automatic,sedan,2024-06-03,12800,jaguar,xf supercharged,2013,2024-06-03,0,,black,
7753262878,excellent,6 cylinders,rwd,gas,120000,clean,automatic,sedan,2024-06-02,6000,jaguar,s-type,2004,2024-06-03,1,,black,
7753214884,like new,8 cylinders,,gas,28000,clean,automatic,,2024-06-02,20500,jaguar,xk8 convertible,2004,2024-06-03,1,,,
7753188627,excellent,8 cylinders,rwd,gas,230000,clean,automatic,sedan,2024-06-02,7000,Jaguar,XJ8,2004,2024-06-03,1,,black,
7753131490,good,8 cylinders,rwd,gas,117182,clean,automatic,sedan,2024-06-02,8900,Jaguar,XJ-Series XJR,2007,2024-06-03,1,,white,
7752982956,excellent,8 cylinders,,gas,66400,clean,automatic,,2024-06-01,8995,Jaguar,XK8 Convertible,1999,2024-06-03,2,,blue,
7752974119,,,,gas,50000,clean,manual,,2024-06-01,25950,jaguar,xke,1969,2024-06-03,2,,,
7752955670,like new,6 cylinders,rwd,gas,117000,clean,automatic,SUV,2024-06-01,14000,jaguar,f-pace,2017,2024-06-03,2,,grey,
7752867594,,,,gas,119036,clean,automatic,SUV,2024-06-01,,Jaguar,F-PACE,2017,2024-06-03,2,,white,SADCL2BVXHA045420
7752824917,good,8 cylinders,rwd,gas,117200,clean,automatic,sedan,2024-06-01,7900,Jaguar,XF Base,2012,2024-06-03,2,,blue,
7752752958,like new,8 cylinders,rwd,gas,66000,clean,automatic,sedan,2024-06-01,8995,jaguar,xj vanden plas,2004,2024-06-03,2,,,
7752451980,excellent,6 cylinders,4wd,hybrid,61537,clean,automatic,SUV,2024-05-31,35770,Jaguar,F-PACE S,2021,2024-06-03,3,,,SADCJ2EU5MA664381
7752432273,excellent,6 cylinders,rwd,gas,112000,clean,automatic,,2024-05-31,6950,jaguar,xj6,1997,2024-06-03,3,,,
7752293124,excellent,8 cylinders,rwd,gas,120952,clean,automatic,convertible,2024-05-30,8500,Jaguar,XKR,2000,2024-06-03,4,,black,SAJJA42B3YPA02615
7752237360,like new,12 cylinders,rwd,gas,88000,clean,manual,convertible,2024-05-30,75000,jaguar,xke e-type,1974,2024-06-03,4,,red,UE1S25169
7752197937,excellent,4 cylinders,4wd,gas,25305,clean,automatic,SUV,2024-05-30,41000,jaguar,f pace S,2022,2024-06-03,4,,grey,
7752079097,excellent,6 cylinders,rwd,gas,58337,clean,automatic,sedan,2024-05-30,23000,jaguar,xj r-sport,2016,2024-06-03,4,,grey,SAJWA1C76G8W00783
7752039736,excellent,6 cylinders,4wd,gas,133077,clean,automatic,convertible,2024-05-30,13500,jaguar,f-type s,2014,2024-06-03,4,,black,
7751975694,good,6 cylinders,,gas,53000,clean,automatic,,2024-05-29,6500,jaguar,xj6,1984,2024-06-03,5,,,
7751838302,,,,gas,43573,clean,automatic,,2024-05-29,16750,jaguar,xkr 100,2002,2024-06-03,5,,,
7751633334,excellent,8 cylinders,rwd,gas,164000,clean,automatic,sedan,2024-05-28,10950,jaguar,xjr supercharged,2003,2024-06-03,6,,silver,
7751549162,,,,gas,103170,clean,automatic,,2024-05-28,14449,Jaguar,XK,2008,2024-06-03,6,,,
7751395330,good,12 cylinders,rwd,gas,40889,clean,automatic,convertible,2024-05-28,13000,jaguar,xjs,1988,2024-06-03,6,,yellow,SAJNV5848JC140925
7751230349,good,6 cylinders,,gas,130638,clean,automatic,coupe,2024-05-27,6995,Jaguar,XJ6,1990,2024-06-03,7,,,00000000000603115
7750694492,excellent,6 cylinders,4wd,gas,197000,clean,automatic,,2024-05-25,3500,jaguar,x-type estate,2006,2024-06-03,9,,,
7750678242,,6 cylinders,rwd,gas,85618,clean,automatic,sedan,2024-05-25,13495,Jaguar,XF 35t Prestige,2016,2024-06-03,9,,silver,SAJBE4BV2GCY16633
7750339915,like new,4 cylinders,4wd,gas,72500,clean,automatic,SUV,2024-05-24,19500,jaguar,f-type,2019,2024-06-03,10,,black,
7750327801,excellent,8 cylinders,fwd,gas,143507,clean,automatic,sedan,2024-05-24,11975,jaguar,xj,2016,2024-06-03,10,,black,
7750224801,excellent,8 cylinders,rwd,gas,44621,clean,automatic,coupe,2024-05-24,13950,JAGUAR,XK8 COUPE,1998,2024-06-03,10,,black,
7750224125,excellent,8 cylinders,,gas,42000,clean,automatic,sedan,2024-05-24,7950,JAGUAR,S-TYPE,2000,2024-06-03,10,,silver,
7750191993,like new,8 cylinders,rwd,gas,86231,clean,automatic,sedan,2024-05-24,4999,JAGUAR,XJ6,1986,2024-06-03,10,,white,SAJAV1346GC453706
7750014133,,8 cylinders,,gas,70000,clean,automatic,sedan,2024-05-23,2800,jaguar,xj8,2000,2024-06-03,11,,black,
7749670534,good,8 cylinders,,gas,140000,clean,automatic,,2024-05-22,7000,jaguar,xkr convertible,2007,2024-06-03,12,,blue,
7749531262,,,,gas,95620,clean,automatic,SUV,2024-05-22,14990,JAGUAR,F-PACE,2018,2024-06-03,12,,blue,SADCJ2EVXJA255717
7749509276,excellent,4 cylinders,rwd,gas,36459,clean,automatic,sedan,2024-05-22,16204,Jaguar,XE,2017,2024-06-03,12,,black,SAJAD4BGXHA963490
7749352217,good,6 cylinders,4wd,gas,78382,clean,automatic,SUV,2024-05-21,18500,Jaguar,F-Pace 35t Premium,2017,2024-06-03,13,,blue,SADCJ2BV8HA083086
7749287099,,12 cylinders,,gas,65500,clean,automatic,,2024-05-21,7995,Jaguar,XJS V12 Coupe,1988,2024-06-03,13,,blue,
7749188059,,,,gas,91257,clean,automatic,other,2024-05-21,6995,JAGUAR,X-TYPE,2007,2024-06-03,13,,black,SAJWA51A67WJ24326
7748974495,excellent,8 cylinders,rwd,gas,116874,clean,automatic,sedan,2024-05-20,11995,Jaguar,XJ8 Sport Sedan,2009,2024-06-03,14,,grey,
7748749128,,4 cylinders,rwd,gas,5391,clean,automatic,sedan,2024-05-20,39990,Jaguar,XF,2023,2024-06-03,14,,,SAJBG4FX0PCY92535
7748413617,excellent,4 cylinders,4wd,gas,25305,clean,automatic,SUV,2024-05-18,44000,jaguar,f pace S,2022,2024-06-03,16,,grey,
7748410702,excellent,6 cylinders,,gas,34321,,automatic,SUV,2024-05-18,42616,Jaguar,F-PACE R-Dynamic S,2021,2024-06-03,16,,,SADCT2FU8MA668689
7748403447,like new,8 cylinders,rwd,gas,145275,clean,automatic,sedan,2024-05-18,6000,Jaguar,XF Premium,2010,2024-06-03,16,,silver,SAJWA0GB3ALR78900
7748360373,,,,gas,87000,clean,automatic,,2024-05-18,5900,jaguar,xjs,1995,2024-06-03,16,,,
7748268987,excellent,6 cylinders,fwd,gas,170000,salvage,automatic,sedan,2024-05-18,7000,jaguar,xf,2011,2024-06-03,16,,red,
7748230758,good,8 cylinders,fwd,gas,100000,clean,automatic,sedan,2024-05-18,1200,jaguar,s-type,2001,2024-06-03,16,,grey,
7748029982,like new,6 cylinders,rwd,gas,57000,clean,automatic,sedan,2024-05-17,23000,Jaguar,XE 35t R-Sport,2017,2024-06-03,17,,red,
7747920247,like new,6 cylinders,rwd,gas,94850,clean,automatic,convertible,2024-05-17,13995,Jaguar,XJS,1994,2024-06-03,17,,,SAJNX2743RC189830
7747611281,excellent,4 cylinders,4wd,gas,15960,clean,automatic,SUV,2024-05-16,41954,Jaguar,F-PACE,2023,2024-06-03,18,,black,SADCJ2EX6PA711206
7747478401,,6 cylinders,rwd,,29733,clean,other,sedan,2024-05-16,25950,Jaguar,MARK VIII SALOON,1958,2024-06-03,18,,silver,764365W
7747477382,excellent,4 cylinders,4wd,gas,36913,clean,automatic,SUV,2024-05-16,26623,Jaguar,F-PACE,2020,2024-06-03,18,,white,SADCJ2FXXLA639919
7747475446,excellent,4 cylinders,rwd,gas,146000,clean,automatic,sedan,2024-05-16,6995,jaguar,xf,2013,2024-06-03,18,,silver,
7747410823,good,8 cylinders,fwd,gas,170400,clean,automatic,sedan,2024-05-15,7500,jaguar,xf supercharged,2009,2024-06-03,19,,grey,
7747066053,excellent,other,,gas,,clean,automatic,convertible,2024-05-14,19750,Jaguar,SS Duke 100 Series Kit,1939,2024-06-03,20,,,1RMBBE1171F000011
7747031601,,,,gas,100000,clean,automatic,,2024-05-14,2400,jaguar,,2006,2024-06-03,20,,,
7746908210,fair,6 cylinders,,gas,99031,clean,automatic,,2024-05-14,2400,jaguar,xj6,1987,2024-06-03,20,,,
7746702302,like new,8 cylinders,rwd,gas,44000,clean,automatic,convertible,2024-05-13,19500,Jaguar,XK XKR,2002,2024-06-03,21,,black,SAJDA42B22PA23444
7746639093,good,8 cylinders,rwd,gas,115000,clean,automatic,coupe,2024-05-13,12000,jaguar,xk8,2000,2024-06-03,21,,black,
7746556938,excellent,4 cylinders,4wd,gas,23916,clean,automatic,sedan,2024-05-13,29746,Jaguar,F-PACE,2020,2024-06-03,21,,white,SADCJ2FX8LA658033
7746548649,excellent,6 cylinders,rwd,gas,110000,clean,automatic,sedan,2024-05-13,7500,jaguar,xj6 sovereign,1993,2024-06-03,21,,white,
7746249330,,,,other,61406,clean,automatic,,2024-05-12,102750,Jaguar,,1958,2024-06-03,22,,,
7746102758,fair,,,gas,111111,clean,automatic,,2024-05-11,2500,jaguar,xf,2010,2024-06-03,23,,,
7746100525,excellent,6 cylinders,4wd,gas,89250,clean,automatic,SUV,2024-05-11,19000,jaguar,f pace,2017,2024-06-03,23,,white,
7746096372,fair,,,gas,111111,clean,automatic,,2024-05-11,2500,jaguar,xf,2010,2024-06-03,23,,,
7746046991,excellent,8 cylinders,,gas,80937,clean,automatic,,2024-05-11,9500,jaguar,xk8 coupe,2000,2024-06-03,23,,silver,
7745985696,like new,4 cylinders,rwd,gas,146231,clean,automatic,sedan,2024-05-11,6995,jaguar,xf,2013,2024-06-03,23,,silver,
7745920767,good,6 cylinders,4wd,gas,71160,clean,automatic,SUV,2024-05-11,15900,Jaguar,F-Pace,2017,2024-06-03,23,,blue,SADCJ2BV1HA893983
7745806869,,6 cylinders,rwd,gas,171700,clean,automatic,sedan,2024-05-10,3995,Jaguar,XJ8 Vanden Plas,1997,2024-06-03,24,,blue,SAJKX6240VC789183
7745540023,excellent,4 cylinders,4wd,gas,7713,clean,automatic,SUV,2024-05-10,48937,Jaguar,F-PACE,2023,2024-06-03,24,,grey,SADCJ2EX1PA712358
7745237436,excellent,4 cylinders,4wd,gas,36155,clean,automatic,SUV,2024-05-09,29499,Jaguar,F-PACE,2020,2024-06-03,25,,white,SADCK2FX3LA639967
7744739746,excellent,4 cylinders,fwd,gas,40122,clean,automatic,sedan,2024-05-07,40000,Jaguar,Mk2 3.8L,1966,2024-06-03,27,,silver,
7744673459,excellent,6 cylinders,4wd,gas,89250,clean,automatic,SUV,2024-05-07,19000,jaguar,f pace,2017,2024-06-03,27,,white,
7744364156,excellent,4 cylinders,rwd,gas,41950,clean,automatic,sedan,2024-05-06,13000,Jaguar,xj8 vanden plas,1999,2024-06-03,28,,,
7744272942,good,4 cylinders,rwd,gas,149545,clean,automatic,sedan,2024-05-06,3950,jaguar,x-type,2004,2024-06-03,28,,white,
7743560180,good,6 cylinders,4wd,gas,132000,clean,automatic,sedan,2024-05-04,4500,jaguar,x-type,2004,2024-06-03,30,,,
7743543915,like new,,,gas,86000,clean,automatic,,2024-05-04,9000,jaguar,xk8,2002,2024-06-03,30,,,
7753414122,,,,gas,35000,clean,automatic,,2024-06-03,3000,audi,q3,2019,2024-06-03,0,,,
7753385579,,,,gas,35449,clean,automatic,SUV,2024-06-03,,Audi,Q3,2019,2024-06-03,0,,blue,WA1EECF32K1066373
7753372910,excellent,6 cylinders,4wd,gas,118571,clean,automatic,sedan,2024-06-03,17900,audi,a7 quattro,2016,2024-06-03,0,,black,
7753368313,excellent,6 cylinders,4wd,diesel,144110,clean,automatic,sedan,2024-06-03,21900,audi,a7 quattro,2016,2024-06-03,0,,blue,
7753329825,like new,other,4wd,electric,8600,clean,automatic,SUV,2024-06-03,52000,audi,etron premium plus s sport back,2023,2024-06-03,0,,white,
7753131182,like new,,,gas,37000,clean,automatic,,2024-06-02,39000,audi,q8,2019,2024-06-03,1,,,
